Compound::DB08879	4261
Compound::DB00284	4263
Compound::DB13470	4264
Compound::DB00531	4273
Compound::DB06787	4274
Compound::DB01418	4282
Compound::DB13643	4295
Compound::DB00972	4307
Compound::DB00726	4308
Compound::DB00682	4311
Compound::DB00290	4326
Compound::DB01238	4329
Compound::DB13481	4333
Compound::DB00349	4336
Compound::DB00407	4364
Compound::DB06695	4365
Compound::DB11757	4368
Compound::DB13772	4369
Compound::DB04920	4373
Compound::DB09211	4390
Compound::DB09261	4391
Compound::DB01320	4398
Compound::DB09101	4399
Compound::DB09477	4408
Compound::DB01580	4409
Compound::DB13174	4412
Compound::DB11338	4413
Compound::DB04878	4416
Compound::DB01198	4417
Compound::DB13948	4418
Compound::DB06699	4431
Compound::DB11642	4432
Compound::DB01053	4434
Compound::DB13665	4437
Compound::DB06692	4441
Compound::DB13638	4450
Compound::DB13783	4451
Compound::DB00969	4452
Compound::DB01115	4453
Compound::DB12554	4462
Compound::DB14503	4463
Compound::DB00831	4483
Compound::DB04729	4487
Compound::DB13520	4494
Compound::DB15118	4501
Compound::DB09029	4504
Compound::DB11972	4505
Compound::DB00448	4510
Compound::DB00370	4515
Compound::DB08880	4528
Compound::DB06119	4548
Compound::DB01173	4551
Compound::DB11390	4553
Compound::DB01113	4554
Compound::DB14217	4555
Compound::DB01397	4561
Compound::DB11543	4569
Compound::DB01338	4570
Compound::DB13909	4582
Compound::DB00497	4605
Compound::DB12943	4611
Compound::DB13256	4616
Compound::DB13711	4618
Compound::DB13406	4622
Compound::DB04934	4631
Compound::DB14055	4632
Compound::DB09038	4640
Compound::DB00433	4645
Compound::DB06152	4647
Compound::DB00342	4651
Compound::DB06446	4652
Compound::DB05550	4661
Compound::DB12698	4662
Compound::DB00912	4670
Compound::DB04725	4671
Compound::DB00401	4676
Compound::DB09087	4677
Compound::DB00820	4687
Compound::DB13648	4693
Compound::DB00264	4702
Compound::DB09091	4705
Compound::DB15317	4706
Compound::DB01249	4714
Compound::DB01393	4725
Compound::DB13756	4732
Compound::DB00725	4741
Compound::DB01106	4742
Compound::DB00425	4743
Compound::DB00324	4744
Compound::DB01211	4749
Compound::DB00637	4750
Compound::DB01622	4756
Compound::DB00728	4757
Compound::DB11110	4758
Compound::DB13274	4776
Compound::DB00647	4792
Compound::DB12273	4793
Compound::DB06736	4794
Compound::DB13114	4795
Compound::DB14067	4796
Compound::DB13634	4797
Compound::DB01339	4799
Compound::DB00420	4815
Compound::DB00328	4824
Compound::DB07615	4825
Compound::DB01160	4832
Compound::DB01274	4837
Compound::DB00001	4840
Compound::DB01565	4847
Compound::DB14627	4848
Compound::DB11930	4857
Compound::DB13143	4858
Compound::DB00070	4865
Compound::DB13466	4866
Compound::DB01069	4885
Compound::DB06216	4887
Compound::DB00369	4893
Compound::DB00738	4901
Compound::DB00579	4902
Compound::DB00041	4904
Compound::DB06196	4905
Compound::DB13443	4908
Compound::DB10804	4912
Compound::DB06160	4924
Compound::DB01079	4927
Compound::DB01595	4930
Compound::DB00764	4937
Compound::DB13821	4939
Compound::DB00608	4947
Compound::DB12590	4963
Compound::DB00611	4985
Compound::DB06737	5000
Compound::DB00710	5003
Compound::DB01423	5016
Compound::DB13844	5051
Compound::DB01359	5052
Compound::DB00804	5071
Compound::DB00334	5074
Compound::DB06655	5075
Compound::DB01041	5076
Compound::DB09297	5081
Compound::DB13695	5087
Compound::DB00889	5095
Compound::DB13457	5096
Compound::DB01295	5109
Compound::DB06590	5111
Compound::DB00069	5115
Compound::DB12245	5116
Compound::DB01354	5127
Compound::DB00081	5129
Compound::DB05259	5145
Compound::DB10803	5146
Compound::DB00267	5160
Compound::DB11455	5161
Compound::DB08833	5165
Compound::DB00947	5167
Compound::DB08896	5168
Compound::DB00466	5170
Compound::DB00246	5173
Compound::DB01104	5180
Compound::DB01142	5181
Compound::DB14504	5187
Compound::DB13693	5193
Compound::DB01194	5201
Compound::DB09122	5209
Compound::DB12319	5210
Compound::DB13430	5218
Compound::DB09076	5240
Compound::DB13850	5241
Compound::DB14539	5242
Compound::DB14919	5243
Compound::DB01591	5250
Compound::DB12427	5251
Compound::DB11603	5259
Compound::DB01281	5269
Compound::DB01411	5270
Compound::DB01496	5300
Compound::DB00247	5307
Compound::DB12445	5308
Compound::DB08984	5312
Compound::DB13432	5314
Compound::DB01529	5320
Compound::DB12163	5321
Compound::DB00332	5329
Compound::DB01610	5340
Compound::DB01656	5341
Compound::DB00163	5342
Compound::DB11619	5343
Compound::DB11992	5344
Compound::DB14644	5345
Compound::DB04960	5354
Compound::DB01395	5372
Compound::DB03581	5382
Compound::DB00625	5384
Compound::DB13293	5388
Compound::DB00571	5393
Compound::DB00952	5399
Compound::DB13803	5413
Compound::DB09137	5415
Compound::DB01268	5417
Compound::DB00533	5424
Compound::DB14655	5429
Compound::DB00341	5430
Compound::DB08907	5441
Compound::DB11113	5442
Compound::DB00878	5443
Compound::DB00568	5448
Compound::DB01466	5449
Compound::DB12726	5464
Compound::DB04901	5465
Compound::DB11608	5466
Compound::DB04892	5467
Compound::DB00358	5478
Compound::DB00469	5479
Compound::DB00552	5480
Compound::DB00283	5483
Compound::DB04626	5488
Compound::DB09066	5489
Compound::DB12465	5491
Compound::DB13823	5493
Compound::DB06290	5496
Compound::DB08911	5502
Compound::DB08947	5507
Compound::DB00582	5548
Compound::DB09235	5557
Compound::DB00567	5585
Compound::DB08935	5588
Compound::DB09073	5589
Compound::DB00580	5590
Compound::DB01207	5591
Compound::DB00692	5598
Compound::DB06228	5599
Compound::DB10343	5606
Compound::DB01436	5609
Compound::DB05395	5614
Compound::DB00399	5620
Compound::DB00864	5622
Compound::DB13873	5629
Compound::DB04948	5633
Compound::DB05223	5634
Compound::DB01324	5639
Compound::DB13722	5640
Compound::DB01263	5643
Compound::DB01181	5649
Compound::DB00844	5655
Compound::DB00957	5662
Compound::DB06406	5663
Compound::DB00523	5664
Compound::DB07885	5665
Compound::DB00475	5669
Compound::DB06235	5674
Compound::DB14025	5675
Compound::DB09102	5677
Compound::DB09383	5678
Compound::DB14007	5690
Compound::DB01431	5692
Compound::DB00502	5703
Compound::DB08808	5719
Compound::DB14598	5729
Compound::DB01248	5757
Compound::DB01399	5765
Compound::DB09194	5767
Compound::DB03890	5778
Compound::DB05273	5783
Compound::DB01303	5786
Compound::DB13508	5788
Compound::DB06403	5790
Compound::DB13805	5801
Compound::DB05232	5808
Compound::DB06582	5809
Compound::DB00628	5824
Compound::DB13185	5825
Compound::DB00939	5829
Compound::DB00311	5839
Compound::DB11487	5849
Compound::DB11824	5850
Compound::DB00030	5852
Compound::DB06725	5859
Compound::DB13691	5860
Compound::DB00877	5870
Compound::DB00252	5891
Compound::DB00457	5892
Compound::DB00581	5904
Compound::DB00519	5905
Compound::DB07402	5906
Compound::DB13252	5907
Compound::DB09264	5909
Compound::DB00459	5910
Compound::DB15453	5912
Compound::DB00095	5925
Compound::DB12053	5926
Compound::DB13623	5930
Compound::DB00691	5943
Compound::DB01144	5944
Compound::DB06109	5952
Compound::DB01394	5966
Compound::DB01245	5968
